,caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn,month,year
748,1988-04-29,0.01051579,0.008772794,0.003408796,0.002105305,1810206540.0,500.0,1794664650.0,500.0,261.33,0.009424852,4,1988
749,1988-05-31,0.008012356,0.002882316,0.004564578,0.0006998997,1811159240.0,500.0,1805952840.0,500.0,262.16,0.003176061,5,1988
750,1988-06-30,0.04767606,0.04506844,0.06029568,0.05801073,1880035460.0,500.0,1810734820.0,500.0,273.5,0.04325603,6,1988
751,1988-07-29,-0.004458072,-0.007392713,-0.01067868,-0.0146832,1867345360.0,500.0,1881578440.0,500.0,272.02,-0.005411334,7,1988
752,1988-08-31,-0.0324884,-0.03728967,-0.03332094,-0.03705405,1796903750.0,500.0,1867413760.0,500.0,261.52,-0.0386001,8,1988
753,1988-09-30,0.04273866,0.0400864,0.04166558,0.03942948,1864651110.0,500.0,1796903750.0,500.0,271.91,0.03972927,9,1988
754,1988-10-31,0.02689123,0.02332835,0.01380597,0.0108915,1909704860.0,500.0,1863715280.0,498.0,278.97,0.02596447,10,1988
755,1988-11-30,-0.01435494,-0.01977005,-0.02298102,-0.02770458,1869942410.0,500.0,1910743650.0,500.0,273.7,-0.01889092,11,1988
756,1988-12-30,0.0185533,0.01518432,0.02768924,0.0245365,1873261790.0,500.0,1857788960.0,500.0,277.72,0.01468761,12,1988
757,1989-01-31,0.07230303,0.06963287,0.07111722,0.06859779,1995895570.0,500.0,1869461900.0,500.0,297.47,0.07111479,1,1989
758,1989-02-28,-0.02503119,-0.02918689,-0.01118175,-0.01470118,1916452910.0,500.0,1975988500.0,500.0,288.86,-0.0289441,2,1989
759,1989-03-31,0.02303754,0.02044008,0.02005253,0.01717531,1957844650.0,500.0,1917409030.0,500.0,294.87,0.02080593,3,1989
760,1989-04-28,0.05170716,0.04989855,0.04963727,0.04838882,2054123610.0,500.0,1956874870.0,500.0,309.64,0.05008987,4,1989
761,1989-05-31,0.04102234,0.03545064,0.04724107,0.0423236,2127029740.0,500.0,2052732430.0,499.0,320.52,0.03513758,5,1989
762,1989-06-30,-0.005611358,-0.007939843,-0.006750439,-0.008870982,2108810760.0,500.0,2126857310.0,499.0,317.98,-0.007924623,6,1989
763,1989-07-31,0.09005314,0.08819413,0.08283247,0.08144671,2291840670.0,500.0,2106257560.0,500.0,346.08,0.08837034,7,1989
764,1989-08-31,0.01985334,0.01551626,0.02917707,0.02570831,2319747940.0,500.0,2284510660.0,500.0,351.45,0.01551664,8,1989
765,1989-09-29,-0.004003622,-0.006616464,-0.01564613,-0.01946238,2303271950.0,500.0,2320064780.0,500.0,349.15,-0.006544316,9,1989
766,1989-10-31,-0.02363914,-0.02566822,-0.04667475,-0.04819892,2245974590.0,500.0,2291250720.0,500.0,340.36,-0.02517543,10,1989
767,1989-11-30,0.02047872,0.01664053,0.01229057,0.008920445,2283429520.0,500.0,2245974590.0,500.0,345.99,0.01654131,11,1989
768,1989-12-29,0.02265679,0.01998825,0.01526497,0.01274352,2331045780.0,500.0,2283152230.0,500.0,353.4,0.0214168,12,1989
769,1990-01-31,-0.06766082,-0.06940684,-0.07318528,-0.07457581,2169257170.0,500.0,2331045780.0,500.0,329.08,-0.06881721,1,1990
770,1990-02-28,0.01338144,0.008986239,0.01402189,0.01031034,2189175420.0,500.0,2167660830.0,499.0,331.89,0.008538957,2,1990
771,1990-03-30,0.02658843,0.0243597,0.03174752,0.02947859,2235390660.0,500.0,2183095680.0,500.0,339.94,0.02425502,3,1990
772,1990-04-30,-0.02450422,-0.02650813,-0.04059624,-0.042154,2174598700.0,500.0,2235390660.0,500.0,330.8,-0.0268871,4,1990
773,1990-05-31,0.09741922,0.09240813,0.09622324,0.092115,2374490580.0,500.0,2173568860.0,500.0,361.23,0.09198911,5,1990
774,1990-06-29,-0.006754444,-0.008920852,-0.01453645,-0.01679313,2349498440.0,500.0,2372779120.0,500.0,358.02,-0.008886305,6,1990
775,1990-07-31,-0.004453811,-0.00650787,-0.02460499,-0.02619008,2334209120.0,500.0,2349498440.0,500.0,356.15,-0.005223172,7,1990
776,1990-08-31,-0.09080128,-0.09489747,-0.1123741,-0.1162846,2112582920.0,500.0,2334144960.0,500.0,322.56,-0.0943142,8,1990
777,1990-09-28,-0.04895901,-0.05121328,-0.07362426,-0.07572128,2002928580.0,500.0,2111638140.0,499.0,306.05,-0.05118427,9,1990
778,1990-10-31,-0.003596724,-0.006110195,-0.03637237,-0.03847206,1991168900.0,500.0,2003368480.0,500.0,304.0,-0.006698252,10,1990
779,1990-11-30,0.06456072,0.05989669,0.09211524,0.08774362,2110446020.0,500.0,1991168900.0,500.0,322.22,0.05993421,11,1990
780,1990-12-31,0.02798681,0.0249544,0.04191158,0.03877505,2157632800.0,500.0,2109306380.0,500.0,330.22,0.02482776,12,1990
781,1991-01-31,0.04500115,0.04306305,0.08206544,0.08043362,2252386090.0,500.0,2159391170.0,500.0,343.93,0.04151778,1,1991
782,1991-02-28,0.07156457,0.06737066,0.08519435,0.08147954,2405166440.0,500.0,2253452300.0,500.0,367.07,0.06728113,2,1991
783,1991-03-28,0.02435448,0.02231229,0.03085265,0.02863446,2467384060.0,500.0,2405166440.0,500.0,375.22,0.02220285,3,1991
784,1991-04-30,0.002267684,0.0002136197,0.005045779,0.00335165,2468691450.0,500.0,2468209980.0,499.0,375.35,0.0003464634,4,1991
785,1991-05-31,0.04293044,0.03875868,0.05446232,0.05092763,2564421530.0,500.0,2469616230.0,500.0,389.83,0.03857733,5,1991
786,1991-06-28,-0.0453571,-0.04749774,-0.0497428,-0.05179232,2450413650.0,500.0,2564421530.0,500.0,371.16,-0.04789267,6,1991
787,1991-07-31,0.04652587,0.04479887,0.04194419,0.04044335,2562517660.0,500.0,2450413650.0,500.0,387.81,0.04485936,7,1991
788,1991-08-30,0.02388533,0.01991233,0.0226333,0.0189435,2613522050.0,500.0,2562517660.0,500.0,395.43,0.0196488,8,1991
789,1991-09-30,-0.01686092,-0.01906136,-0.01920158,-0.02105829,2576043750.0,500.0,2609675860.0,500.0,387.86,-0.01914372,9,1991
790,1991-10-31,0.01345791,0.01189898,0.01079049,0.009444628,2607206870.0,500.0,2576043750.0,500.0,392.46,0.01185995,10,1991
791,1991-11-29,-0.04021387,-0.04397287,-0.05080918,-0.05416016,2503675760.0,500.0,2618010040.0,500.0,375.22,-0.04392804,11,1991
792,1991-12-31,0.1140893,0.1114761,0.1136193,0.111208,2789110760.0,500.0,2503675760.0,500.0,417.09,0.1115879,12,1991
793,1992-01-31,-0.01834821,-0.01965381,0.0178531,0.01664699,2745911680.0,500.0,2800740140.0,500.0,408.79,-0.01989978,1,1992
794,1992-02-28,0.01286528,0.009442313,0.03038467,0.02732065,2773359970.0,500.0,2747385930.0,500.0,412.7,0.009564813,2,1992
795,1992-03-31,-0.01946959,-0.02187324,-0.02026398,-0.02242233,2728268260.0,500.0,2773359970.0,500.0,403.69,-0.02183184,3,1992
796,1992-04-30,0.02861433,0.02715739,0.01659664,0.01529749,2799309950.0,500.0,2725319640.0,500.0,414.95,0.02789269,4,1992
797,1992-05-29,0.004850322,0.001087359,0.001930341,-0.00129217,2802423500.0,500.0,2799309950.0,500.0,415.35,0.0009639715,5,1992
798,1992-06-30,-0.01502971,-0.01754465,-0.0204512,-0.02266735,2771525140.0,500.0,2802423500.0,500.0,408.14,-0.01735885,6,1992
799,1992-07-31,0.04092398,0.03946534,0.04078966,0.03954214,2886309510.0,500.0,2779162430.0,500.0,424.21,0.03937374,7,1992
800,1992-08-31,-0.02061521,-0.0242136,-0.0274307,-0.0306365,2818496900.0,500.0,2888621690.0,500.0,414.03,-0.02399755,8,1992
801,1992-09-30,0.01133972,0.008916414,0.01899064,0.01698495,2846183180.0,500.0,2818496900.0,500.0,417.8,0.00910562,9,1992
802,1992-10-30,0.004795716,0.003455465,0.02039783,0.01932454,2857804680.0,500.0,2847881010.0,500.0,418.68,0.002106271,10,1992
803,1992-11-30,0.03379381,0.03006914,0.04422911,0.04078481,2943785130.0,500.0,2857804680.0,500.0,431.35,0.03026178,11,1992
804,1992-12-31,0.01338028,0.01119717,0.02253161,0.02062018,2985091950.0,500.0,2943785130.0,500.0,435.71,0.0101078,12,1992
805,1993-01-29,0.007282007,0.005964237,0.02270576,0.02173286,3002993400.0,500.0,2985091950.0,500.0,438.78,0.007045971,1,1993
806,1993-02-26,0.01352618,0.01036063,0.01088649,0.008018088,3034142190.0,500.0,3002993400.0,500.0,443.38,0.01048361,2,1993
807,1993-03-31,0.02120187,0.01857772,0.02745048,0.02505977,3101305850.0,500.0,3033016650.0,500.0,451.67,0.01869728,3,1993
808,1993-04-30,-0.02451853,-0.02577976,-0.02194507,-0.02298646,3021410410.0,500.0,3101305850.0,500.0,440.19,-0.02541679,4,1993
809,1993-05-28,0.02625918,0.02254856,0.03162957,0.02838006,3089518660.0,500.0,3021410410.0,500.0,450.19,0.02271746,5,1993
810,1993-06-30,0.003466028,0.001095121,0.003477186,0.001367162,3107724070.0,500.0,3089518660.0,500.0,450.53,0.0007552367,6,1993
811,1993-07-30,-0.00459334,-0.005908543,-0.0007211655,-0.001788627,3095027090.0,500.0,3120483250.0,500.0,448.13,-0.005327059,7,1993
812,1993-08-31,0.03743057,0.03395686,0.0400224,0.03671435,3200756680.0,500.0,3095027090.0,500.0,463.56,0.03443197,8,1993
813,1993-09-30,-0.007582332,-0.00984182,-0.006235573,-0.008033832,3176271090.0,500.0,3201480910.0,500.0,458.93,-0.00998792,9,1993
814,1993-10-29,0.01988415,0.01859035,0.01966709,0.01866551,3244481480.0,500.0,3182384410.0,499.0,467.83,0.01939294,10,1993
815,1993-11-30,-0.008654809,-0.01208376,-0.008570491,-0.01180346,3212582540.0,500.0,3246691510.0,500.0,461.79,-0.01291067,11,1993
816,1993-12-31,0.01264629,0.01061742,0.02335905,0.02162031,3258608580.0,500.0,3216985690.0,500.0,466.45,0.01009117,12,1993
817,1994-01-31,0.03342909,0.03195428,0.03701906,0.0358007,3373853650.0,500.0,3265025000.0,500.0,481.61,0.0325008,1,1994
818,1994-02-28,-0.0271608,-0.03012107,-0.01737932,-0.02010303,3282927660.0,500.0,3373853650.0,500.0,467.14,-0.03004506,2,1994
819,1994-03-31,-0.0434557,-0.04572831,-0.04371916,-0.04565591,3138972940.0,500.0,3281536220.0,499.0,445.77,-0.04574646,3,1994
820,1994-04-29,0.01281699,0.01147748,0.00446183,0.003409735,3182866410.0,500.0,3152739470.0,500.0,450.91,0.01153061,4,1994
821,1994-05-31,0.01630851,0.0125591,0.01208726,0.008621025,3221406980.0,500.0,3182866410.0,500.0,456.51,0.01241933,5,1994
822,1994-06-30,-0.02476181,-0.02711269,-0.02193307,-0.02378927,3161937000.0,500.0,3247039430.0,500.0,444.27,-0.02681212,6,1994
823,1994-07-29,0.03271362,0.03138079,0.03374971,0.03260449,3268304340.0,500.0,3166536970.0,500.0,458.25,0.03146735,7,1994
824,1994-08-31,0.04134081,0.03799026,0.05223189,0.04893795,3393734830.0,500.0,3268304340.0,500.0,475.5,0.03764321,8,1994
825,1994-09-30,-0.02393992,-0.02623791,-0.0259995,-0.02780297,3319353130.0,500.0,3387731790.0,500.0,462.71,-0.026898,9,1994
826,1994-10-31,0.02261908,0.02104315,0.01199668,0.01058106,3392220690.0,500.0,3322289880.0,500.0,472.35,0.02083378,10,1994
827,1994-11-30,-0.03624844,-0.03942301,-0.04341451,-0.0463976,3257204680.0,500.0,3392220690.0,500.0,453.69,-0.03950461,11,1994
828,1994-12-30,0.01495526,0.01241899,0.01654798,0.01425444,3301191860.0,500.0,3260500970.0,500.0,459.27,0.01229915,12,1994
829,1995-01-31,0.02599952,0.02434784,0.02115422,0.01969788,3382004240.0,500.0,3301191860.0,500.0,470.42,0.02427766,1,1995
830,1995-02-28,0.03922838,0.03632831,0.04454883,0.04167726,3506468620.0,500.0,3383155920.0,500.0,487.39,0.03607415,2,1995
831,1995-03-31,0.02933423,0.02717914,0.02945705,0.02759014,3612503300.0,500.0,3511373450.0,500.0,500.71,0.02732924,3,1995
832,1995-04-28,0.0293948,0.02791381,0.02379982,0.02249118,3709079450.0,500.0,3614262870.0,500.0,514.71,0.0279603,4,1995
833,1995-05-31,0.03980937,0.0364535,0.03570876,0.03254026,3856765310.0,500.0,3719656050.0,499.0,533.4,0.03631171,5,1995
834,1995-06-30,0.02415538,0.0221984,0.02580341,0.02413965,3943476460.0,500.0,3856765310.0,500.0,544.75,0.02127859,6,1995
835,1995-07-31,0.03340491,0.03202299,0.03327148,0.03204697,4079536800.0,500.0,3960225500.0,499.0,562.06,0.03177604,7,1995
836,1995-08-31,0.003494674,0.0006421448,0.00770733,0.004787523,4083074050.0,500.0,4081983800.0,500.0,561.88,-0.0003202505,8,1995
837,1995-09-29,0.0421017,0.04018209,0.02475246,0.02313314,4253839440.0,500.0,4085427870.0,500.0,584.41,0.04009753,9,1995
838,1995-10-31,-0.003441857,-0.004863674,-0.0241187,-0.02535328,4245197640.0,500.0,4259417540.0,500.0,581.5,-0.004979381,10,1995
839,1995-11-30,0.04417878,0.0413383,0.05098773,0.0480796,4434004940.0,500.0,4243752150.0,499.0,605.37,0.04104901,11,1995
840,1995-12-29,0.0176427,0.01580883,0.01464063,0.01275528,4520478250.0,500.0,4433470940.0,498.0,615.93,0.01744388,12,1995
841,1996-01-31,0.03486063,0.03341513,0.03067673,0.02927228,4690897410.0,500.0,4523928300.0,500.0,636.02,0.03261734,1,1996
842,1996-02-29,0.01008752,0.007688803,0.01287326,0.01044791,4734938920.0,500.0,4678941240.0,500.0,640.43,0.006933744,2,1996
843,1996-03-29,0.00958547,0.007860024,0.01961183,0.01795869,4780433960.0,500.0,4746085500.0,500.0,645.5,0.007916556,3,1996
844,1996-04-30,0.01513327,0.01385681,0.02840995,0.02732216,4856102560.0,500.0,4763330140.0,500.0,654.17,0.01343145,4,1996
845,1996-05-31,0.02525745,0.02253004,0.01310239,0.01046741,4969866370.0,500.0,4852936730.0,499.0,669.12,0.02285339,5,1996
846,1996-06-28,0.004128287,0.002562063,-0.009330783,-0.01089757,4987787350.0,500.0,4969866370.0,500.0,670.63,0.002256695,6,1996
847,1996-07-31,-0.0444405,-0.04604831,-0.05590821,-0.05714686,4761953990.0,500.0,4983682170.0,500.0,639.95,-0.04574803,7,1996
848,1996-08-30,0.02192753,0.0195891,0.03297522,0.03053469,4865735200.0,500.0,4769499290.0,500.0,651.99,0.01881397,8,1996
849,1996-09-30,0.05603521,0.0541124,0.04985369,0.04815617,5129829190.0,500.0,4863293990.0,499.0,687.31,0.05417261,9,1996
850,1996-10-31,0.02679825,0.02534845,0.01365497,0.01234743,5274840940.0,500.0,5165299950.0,500.0,705.27,0.02613086,10,1996
851,1996-11-29,0.07645531,0.07421791,0.0700276,0.0678033,5664657020.0,500.0,5279818740.0,500.0,757.02,0.07337616,11,1996
852,1996-12-31,-0.01981451,-0.02151779,-0.01681691,-0.01851228,5545322430.0,500.0,5647614170.0,498.0,740.74,-0.02150538,12,1996
853,1997-01-31,0.06277898,0.06168947,0.03914,0.03810769,5921447970.0,500.0,5558283460.0,500.0,786.16,0.06131706,1,1997
854,1997-02-28,0.007752369,0.005800329,0.0134569,0.01139103,5957281530.0,500.0,5921447970.0,500.0,790.82,0.005927546,2,1997
855,1997-03-31,-0.04165272,-0.04331015,-0.03512006,-0.03668277,5703113550.0,500.0,5957281530.0,500.0,757.12,-0.04261399,3,1997
856,1997-04-30,0.06027384,0.05901576,0.03213791,0.03086971,6032151470.0,500.0,5692700710.0,500.0,801.34,0.05840554,4,1997
857,1997-05-30,0.06140064,0.05927156,0.07389711,0.07172275,6386661630.0,500.0,6029307780.0,500.0,848.28,0.05857688,5,1997
858,1997-06-30,0.04410322,0.04276233,0.03881993,0.03730261,6668015310.0,500.0,6373557670.0,499.0,885.14,0.04345264,6,1997
859,1997-07-31,0.08038764,0.07897663,0.07976614,0.07863636,7220558480.0,500.0,6677441980.0,500.0,954.29,0.07812323,7,1997
860,1997-08-29,-0.05497012,-0.05645764,-0.02800296,-0.02974474,6853123510.0,500.0,7197429650.0,500.0,899.47,-0.05744585,8,1997
861,1997-09-30,0.05388615,0.0524084,0.05166458,0.05018899,7233836860.0,500.0,6857347930.0,500.0,947.28,0.05315352,9,1997
862,1997-10-31,-0.03260484,-0.03372977,-0.04319372,-0.04424107,6991514030.0,500.0,7243597230.0,500.0,914.62,-0.03447766,10,1997
863,1997-11-28,0.04632092,0.0446252,0.03134186,0.02947919,7308394530.0,500.0,6986980100.0,500.0,955.4,0.04458682,11,1997
864,1997-12-31,0.01714711,0.01570038,0.01531854,0.01378795,7440534250.0,500.0,7313955340.0,500.0,970.43,0.01573163,12,1997
865,1998-01-30,0.01199363,0.01107964,-0.002326112,-0.003151797,7545938650.0,500.0,7448593110.0,500.0,980.28,0.01015014,1,1998
866,1998-02-27,0.07195595,0.07030339,0.07886532,0.07703599,8078896740.0,500.0,7543147370.0,500.0,1049.34,0.07044926,2,1998
867,1998-03-31,0.05133564,0.05010385,0.05017926,0.04883452,8498184000.0,500.0,8078896740.0,500.0,1101.75,0.04994568,3,1998
868,1998-04-30,0.01127549,0.0102316,0.004209058,0.003226517,8580996930.0,500.0,8512492460.0,500.0,1111.75,0.00907647,4,1998
869,1998-05-29,-0.01767412,-0.01920598,-0.0249323,-0.02654631,8433892020.0,500.0,8580869300.0,500.0,1090.82,-0.01882618,5,1998
870,1998-06-30,0.0409699,0.0397998,0.0108355,0.0094556,8831046660.0,500.0,8408346170.0,498.0,1133.84,0.03943822,6,1998
871,1998-07-31,-0.0101089,-0.01111209,-0.04445054,-0.04531142,8797989770.0,500.0,8840223600.0,500.0,1120.67,-0.0116154,7,1998
872,1998-08-31,-0.1431244,-0.1445041,-0.1484558,-0.1502798,7558790250.0,500.0,8818868100.0,500.0,957.28,-0.1457967,8,1998
873,1998-09-30,0.06317615,0.06161219,0.06034109,0.0585965,8041223980.0,500.0,7530956760.0,499.0,1017.01,0.06239554,9,1998
874,1998-10-30,0.0801108,0.07914427,0.08883952,0.08786037,8749887020.0,500.0,7987891620.0,500.0,1098.67,0.0802942,10,1998
875,1998-11-30,0.06216446,0.06068498,0.05070964,0.04884719,9258095600.0,500.0,8719797590.0,499.0,1163.63,0.05912603,11,1998
876,1998-12-31,0.05967283,0.05845362,0.02908173,0.02752945,9806834360.0,500.0,9267061590.0,500.0,1229.23,0.05637531,12,1998
877,1999-01-29,0.04280011,0.0420004,0.01084734,0.01004403,10304050000.0,500.0,9834164300.0,500.0,1279.64,0.04100941,1,1999
878,1999-02-26,-0.03193455,-0.03315606,-0.01937095,-0.02118412,9970562320.0,500.0,10304050000.0,500.0,1238.33,-0.03228252,2,1999
879,1999-03-31,0.03897899,0.03777404,0.02185469,0.02020909,10346675700.0,500.0,9952725170.0,500.0,1286.37,0.03879418,3,1999
880,1999-04-30,0.03755879,0.03677071,0.09693441,0.09596029,10775531900.0,500.0,10343821800.0,500.0,1335.18,0.03794398,4,1999
881,1999-05-28,-0.02315934,-0.02483297,-0.001111917,-0.003032422,10532289500.0,500.0,10790858200.0,500.0,1301.84,-0.02497042,5,1999
882,1999-06-30,0.05443073,0.05339769,0.04124894,0.03986686,11072717000.0,500.0,10467814800.0,500.0,1372.71,0.05443833,6,1999
883,1999-07-30,-0.03021994,-0.0310841,-0.03455467,-0.035454,10754251100.0,500.0,11083313300.0,500.0,1328.72,-0.0320461,7,1999
884,1999-08-31,-0.004988728,-0.006250558,-0.02221598,-0.02394732,10701731700.0,500.0,10769612900.0,500.0,1320.41,-0.006254139,8,1999
885,1999-09-30,-0.02807923,-0.02925694,-0.0394026,-0.04089085,10405598100.0,500.0,10700821900.0,500.0,1282.71,-0.02855174,9,1999
886,1999-10-29,0.06423803,0.06351165,0.03097017,0.02999504,11122321200.0,500.0,10342437500.0,500.0,1362.93,0.06253947,10,1999
887,1999-11-30,0.02082215,0.01954694,-0.001732309,-0.003641049,11374474100.0,499.0,11128328000.0,499.0,1388.91,0.01906187,11,1999
888,1999-12-31,0.06257874,0.06154892,0.04420459,0.04253773,12161197400.0,500.0,11351964300.0,500.0,1469.25,0.05784392,12,1999
889,2000-01-31,-0.04960637,-0.05027258,-0.05724903,-0.05816374,11584230300.0,500.0,12175530400.0,500.0,1394.46,-0.05090352,1,2000
890,2000-02-29,-0.01745889,-0.01866733,-0.04509939,-0.04711931,11376527500.0,500.0,11584230300.0,500.0,1366.42,-0.02010814,2,2000
891,2000-03-31,0.09849202,0.09743418,0.1099406,0.1079958,12528639600.0,500.0,11376411300.0,500.0,1498.58,0.0967199,3,2000
892,2000-04-28,-0.03158458,-0.03230818,0.008073444,0.007029482,12220357700.0,500.0,12557131400.0,500.0,1452.43,-0.03079582,4,2000
893,2000-05-31,-0.02230377,-0.02361652,0.01665677,0.01437592,11981203300.0,500.0,12217573100.0,500.0,1420.6,-0.021915,5,2000
894,2000-06-30,0.02621863,0.02549712,-0.01960474,-0.02100886,12344652100.0,500.0,11900471600.0,499.0,1454.6,0.02393355,6,2000
895,2000-07-31,-0.01279473,-0.01355875,0.003866496,0.002818103,12315569400.0,500.0,12373685300.0,500.0,1430.83,-0.01634126,7,2000
896,2000-08-31,0.06259438,0.06127533,0.07414382,0.07174775,13106687900.0,500.0,12319267000.0,500.0,1517.68,0.06069903,8,2000
897,2000-09-29,-0.05208773,-0.05279493,-0.01381314,-0.01510337,12457313900.0,500.0,13106687900.0,500.0,1436.51,-0.05348295,9,2000
898,2000-10-31,-0.00411993,-0.004828599,0.02109726,0.0201588,12421438000.0,500.0,12457081100.0,500.0,1429.4,-0.004949496,10,2000
899,2000-11-30,-0.07826775,-0.07955749,-0.04545306,-0.04762287,11451279300.0,500.0,12421762700.0,500.0,1314.95,-0.08006856,11,2000
900,2000-12-29,0.005719803,0.004861165,0.06675142,0.06549605,11565398900.0,500.0,11467658300.0,498.0,1320.28,0.004053386,12,2000
901,2001-01-31,0.03237505,0.0315548,0.05341364,0.05262311,12014544500.0,500.0,11489392100.0,500.0,1366.01,0.03463659,1,2001
902,2001-02-28,-0.09095229,-0.09213085,-0.04474889,-0.04646696,10939528400.0,500.0,11994547400.0,500.0,1239.94,-0.09229068,2,2001
903,2001-03-30,-0.06370597,-0.06458694,-0.04983623,-0.05102444,10251553800.0,500.0,10938234300.0,500.0,1160.33,-0.06420472,3,2001
904,2001-04-30,0.07782488,0.07698099,0.08472922,0.08400021,11089346400.0,500.0,10270154200.0,500.0,1249.46,0.07681435,4,2001
905,2001-05-31,0.006869813,0.005329856,0.01768694,0.01586103,11160443700.0,500.0,11093996200.0,500.0,1255.82,0.005090199,5,2001
906,2001-06-29,-0.0245058,-0.02518337,-0.0158052,-0.01682537,10894556800.0,500.0,11158663100.0,500.0,1224.42,-0.02500358,6,2001
907,2001-07-31,-0.009316987,-0.01024794,-0.009179585,-0.009915168,10796170700.0,500.0,10938990500.0,500.0,1211.23,-0.01077245,7,2001
908,2001-08-31,-0.06343454,-0.06493286,-0.04365898,-0.04537696,10134138100.0,500.0,10785394600.0,500.0,1133.58,-0.06410839,8,2001
909,2001-09-28,-0.08036087,-0.08135185,-0.1244717,-0.1255257,9316520260.0,500.0,10136156000.0,500.0,1040.94,-0.08172339,9,2001
910,2001-10-31,0.01953998,0.01854585,0.04211654,0.04131529,9520542380.0,500.0,9295930430.0,500.0,1059.78,0.01809903,10,2001
911,2001-11-30,0.07878694,0.07725928,0.1022732,0.100571,10243197700.0,500.0,9516354630.0,500.0,1139.45,0.07517598,11,2001
912,2001-12-31,0.009050504,0.007849281,0.0305724,0.02926178,10348785900.0,500.0,10253509400.0,500.0,1148.08,0.007573829,12,2001
913,2002-01-31,-0.01432377,-0.01531956,-0.00252717,-0.003288512,10210368200.0,500.0,10361815900.0,500.0,1130.2,-0.01557383,1,2002
914,2002-02-28,-0.01948109,-0.02097305,-0.01129284,-0.01272062,10004219400.0,500.0,10212163900.0,500.0,1106.73,-0.02076624,2,2002
915,2002-03-28,0.03757244,0.03668958,0.06736481,0.06622827,10377892700.0,500.0,10004219400.0,500.0,1147.39,0.03673886,3,2002
916,2002-04-30,-0.0610008,-0.06182595,-0.03634192,-0.03698784,9741287380.0,500.0,10377892700.0,500.0,1076.92,-0.06141765,4,2002
917,2002-05-31,-0.007800483,-0.009437633,-0.01225587,-0.01382765,9668888310.0,500.0,9738328740.0,500.0,1067.14,-0.009081455,5,2002
918,2002-06-28,-0.07134853,-0.07261094,-0.080675,-0.08186101,8971928120.0,500.0,9672869220.0,500.0,989.81,-0.07246472,6,2002
919,2002-07-31,-0.07398719,-0.07507388,-0.105229,-0.1061055,8318980140.0,500.0,8980694430.0,500.0,911.62,-0.07899496,7,2002
920,2002-08-30,0.007061378,0.005400823,0.012241,0.01065221,8351792090.0,500.0,8321829090.0,499.0,916.07,0.00488142,8,2002
921,2002-09-30,-0.1089654,-0.110421,-0.1153094,-0.1166452,7430543820.0,500.0,8341666370.0,500.0,815.29,-0.1100134,9,2002
922,2002-10-31,0.08859927,0.08710293,0.07306317,0.07185052,8075998860.0,500.0,7430543820.0,500.0,885.76,0.0864355,10,2002
923,2002-11-29,0.05901923,0.05728814,0.1102506,0.1083527,8512867790.0,500.0,8086805950.0,500.0,936.31,0.05706964,11,2002
924,2002-12-31,-0.05883433,-0.06046364,-0.05134428,-0.05299467,8002801760.0,500.0,8511627860.0,500.0,879.82,-0.06033258,12,2002
925,2003-01-31,-0.02657915,-0.02786004,-0.02552495,-0.02637686,7782234040.0,500.0,8002801760.0,500.0,855.7,-0.0274147,1,2003
926,2003-02-28,-0.01524638,-0.01722488,-0.02230253,-0.0240391,7648226810.0,500.0,7783920260.0,500.0,841.15,-0.01700362,2,2003
927,2003-03-31,0.01030759,0.008967362,0.005085301,0.003585227,7724580080.0,500.0,7645512550.0,500.0,848.18,0.008357606,3,2003
928,2003-04-30,0.08277367,0.08146204,0.1035092,0.102385,8357157480.0,500.0,7671277410.0,500.0,916.92,0.08104412,4,2003
929,2003-05-30,0.05325066,0.05150826,0.0960733,0.09444142,8774327730.0,500.0,8357157480.0,500.0,963.59,0.05089866,5,2003
930,2003-06-30,0.01281586,0.01135053,0.007648506,0.006213377,8877396860.0,500.0,8774327730.0,500.0,974.5,0.01132224,6,2003
931,2003-07-31,0.017932,0.0165051,0.02837026,0.02730248,9032998370.0,500.0,8881111720.0,500.0,990.31,0.0162237,7,2003
932,2003-08-29,0.01959652,0.01801366,0.044604,0.04304351,9202045440.0,500.0,9032611750.0,499.0,1008.01,0.01787319,8,2003
933,2003-09-30,-0.01073655,-0.01210716,-0.01656148,-0.0178974,9132049160.0,500.0,9205450680.0,500.0,995.97,-0.01194433,9,2003
934,2003-10-31,0.05556035,0.05397039,0.07098804,0.0699855,9627940830.0,500.0,9132049160.0,500.0,1050.71,0.0549615,10,2003
935,2003-11-28,0.00925932,0.007605664,0.02126668,0.01960972,9705385380.0,500.0,9627368510.0,500.0,1058.2,0.007128513,11,2003
936,2003-12-31,0.05178037,0.05010664,0.05316607,0.05149817,10156561300.0,500.0,9705385380.0,500.0,1111.92,0.05076545,12,2003
937,2004-01-30,0.01907764,0.01799144,0.02421148,0.02343858,10338496000.0,500.0,10156561300.0,500.0,1131.13,0.01727642,1,2004
938,2004-02-27,0.01440307,0.01271619,0.02090183,0.01943285,10494719800.0,500.0,10342745500.0,500.0,1144.94,0.01220903,2,2004
939,2004-03-31,-0.01498208,-0.01626675,-0.005809821,-0.007174456,10352709700.0,500.0,10502212900.0,500.0,1126.21,-0.01635894,3,2004
940,2004-04-30,-0.01558432,-0.01671875,-0.02454558,-0.0253867,10225312000.0,500.0,10300637700.0,500.0,1107.3,-0.01679083,4,2004
